,AR,MR,SW,A1,A2,HARRIS(L=0.0)
1,0.08538936642014704,0.08538936642014704,0.08538936642014704,0.11540161451310832,0.06827745333396457,0.04990183276351343
2,0.02627887682206927,0.02627887682206927,0.02627887682206927,0.042440190658731655,0.03345571167199638,0.02627887682206927
3,0.016906835604098874,0.016906835604098874,0.016906835604098874,0.006212456646312975,0.0024486817554031717,0.014087258299611943
4,0.00037089554908375724,0.01119966134018224,0.01119966134018224,0.0024486817554031717,0.0,0.0
5,0.0,0.0,0.0,0.0,0.0,0.0
